GHCN,NAME,STATE,LATITUDE,LONGITUDE
USC00268822,WABUSKA 6 SE,NV,39.075,-119.119
USC00263205,GLENBROOK,NV,39.075,-119.941
USC00261485,CARSON CITY,NV,39.125,-119.768
USC00267175,RUTH,NV,39.276,-114.991
USC00264950,MCGILL,NV,39.414,-114.774
USW00093102,FALLON NAAS,NV,39.417,-118.717
USC00262780,FALLON EXPERIMENT STATION,NV,39.457,-118.781
USC00264349,LAHONTAN DAM,NV,39.469,-119.064
USC00262708,EUREKA,NV,39.517,-115.962
USC00260507,AUSTIN #2,NV,39.493,-117.067
USC00260800,BEOWAWE 49S - U OF N RANCH,NV,39.9,-116.588
USC00267953,SUTCLIFFE,NV,39.951,-119.599
USW00024172,LOVELOCK DERBY FIELD AP,NV,40.068,-118.57
USC00264698,LOVELOCK,NV,40.17,-118.478
USC00267123,RUBY LAKE NWR,NV,40.202,-115.493
USC00267192,RYE PATCH DAM,NV,40.466,-118.305
USC00260795,BEOWAWE,NV,40.59,-116.475
USC00263957,IMLAY,NV,40.656,-118.163
USC00260438,ARTHUR 4NW,NV,40.781,-115.185
USC00265352,MONTELLO 2NE,NV,41.278,-114.171
USC00268346,TUSCARORA,NV,41.314,-116.223
USC00264527,LEONARD CREEK RANCH - DENIO 33S,NV,41.517,-118.719
USC00263114,GIBBS RANCH - JARBIDGE 24SE,NV,41.57,-115.211
USC00265818,OROVADA 3 W,NV,41.568,-117.839
USC00264236,KINGS RIVER VALLEY - OROVADA 26NW,NV,41.744,-118.226
USC00262229,DENIO,NV,41.99,-118.633
USC00264935,MCDERMITT,NV,41.993,-117.717
USW00024128,WINNEMUCCA AIRPORT,NV,40.902,-117.808
USW00024119,BATTLE MOUNTAIN 4SE,NV,40.612,-116.892
USC00274399,KEENE,NH,42.939,-72.325
USC00275629,MOUNT SUNAPEE,NH,43.333,-72.079
USC00273850,HANOVER,NH,43.705,-72.285
USC00270681,BENTON 5 SW,NH,44.034,-71.949
USC00281351,CAPE MAY 2 NW,NJ,38.953,-74.936
USW00013724,ATLANTIC CITY MARINA,NJ,39.378,-74.424
USW00013735,MILLVILLE MUNICIPAL AIRPORT,NJ,39.366,-75.078
USW00093730,ATLANTIC CITY INTL AP,NJ,39.452,-74.567
USC00287936,SEABROOK FARMS,NJ,39.487,-75.22
USC00284229,INDIAN MILLS 2 W,NJ,39.8,-74.78
USC00284987,LONG BRANCH-OAKHURST,NJ,40.297,-74.002
USC00283181,FREEHOLD-MARLBORO,NJ,40.314,-74.251
USC00286055,NEW BRUNSWICK 3 SE,NJ,40.473,-74.423
USC00283029,FLEMINGTON 5 NNW,NJ,40.574,-74.882
USC00281335,CANOE BROOK,NJ,40.744,-74.354
USC00280907,BOONTON 1 SE,NJ,40.892,-74.396
USC00281582,CHARLOTTEBURG RESERVOIR,NJ,41.03,-74.425
USC00288644,SUSSEX 1 NW,NJ,41.219,-74.621
USC00282805,ESTELL MANOR,NJ,39.383,-74.829
USW00023081,GALLUP MUNICIPAL AP,NM,35.509,-108.793
USC00293775,HACHITA 1W,NM,31.919,-108.344
USC00290417,ANIMAS 3ESE,NM,31.938,-108.769
USC00294346,JAL,NM,32.111,-103.187
USC00291480,CARLSBAD CAVERNS,NM,32.178,-104.443
USC00295079,LORDSBURG 4 SE,NM,32.309,-108.653
USC00291469,CARLSBAD,NM,32.348,-104.222
USC00293157,FAYWOOD,NM,32.629,-107.873
USC00299691,WHITE SIGNAL,NM,32.562,-108.361
USC00294426,JORNADA EXP RANGE,NM,32.616,-106.74
USC00297340,REDROCK1 NNE,NM,32.705,-108.728
USC00290600,ARTESIA 6S,NM,32.755,-104.383
USC00299686,WHITE SANDS NATL MON,NM,32.782,-106.176
USC00294112,HOPE,NM,32.81,-104.738
USC00291910,CLIFF 11 SE,NM,32.834,-108.505
USC00292865,ELK,NM,32.916,-105.338
USC00294009,HILLSBORO,NM,32.92,-107.566
USC00295960,MOUNTAIN PARK,NM,32.954,-105.823
USC00299165,TULAROSA,NM,33.072,-106.041
USC00293530,GILA HOT SPRINGS,NM,33.197,-108.207
USC00298713,TATUM,NM,33.242,-103.361
USW00023009,ROSWELL INDUSTRIAL AIR PARK,NM,33.307,-104.508
USC00293577,GLENWOOD,NM,33.322,-108.879
USC00299806,WINSTON,NM,33.35,-107.649
USC00290992,BITTER LAKES WL REFUGE,NM,33.459,-104.404
USC00291138,BOSQUE DEL APACHE,NM,33.804,-106.891
USC00295273,LUNA RS,NM,33.822,-108.942
USC00290983,BINGHAM 2 NE,NM,33.911,-106.349
USC00290640,AUGUSTINE 2E,NM,34.075,-107.621
USC00298387,SOCORRO,NM,34.061,-106.884
USC00297008,PORTALES,NM,34.174,-103.352
USC00293649,GRAN QUIVIRA NATL MON,NM,34.259,-106.093
USC00297180,QUEMADO,NM,34.345,-108.492
USC00295617,MELROSE,NM,34.428,-103.625
USC00299851,YESO 2 S,NM,34.403,-104.613
USC00293294,FORT SUMNER,NM,34.467,-104.232
USC00295965,MOUNTAINAIR,NM,34.521,-106.26
USC00291963,CLOVIS 13 N,NM,34.599,-103.216
USC00298596,SUMNER LAKE,NM,34.603,-104.381
USC00296687,PEDERNAL 9 E,NM,34.615,-105.474
USC00295150,LOS LUNAS 3 SSW,NM,34.767,-106.761
USC00297226,RAGLAND 3 SSW,NM,34.78,-103.749
USC00297867,SAN JON,NM,35.109,-103.328
USC00292785,EL MORRO NATL MON,NM,35.038,-108.349
USC00292510,DILIA,NM,35.184,-105.057
USC00298518,STANLEY 2 NNE,NM,35.177,-105.944
USC00299156,TUCUMCARI 4 NE,NM,35.2,-103.687
USC00295084,LOS ALAMOS,NM,35.864,-106.321
USC00295560,MCGAFFEY 5 SE,NM,35.336,-108.445
USC00296676,PECOS NATIONAL MONUMENT,NM,35.549,-105.689
USW00023054,LAS VEGAS MUNICIPAL AP,NM,35.656,-105.139
USC00298085,SANTA FE 2,NM,35.619,-105.975
USC00295937,MOSQUERO 1 NE,NM,35.802,-103.944
USC00299330,VALMORA,NM,35.817,-104.924
USC00299031,TORREON NAVAJO MISSION,NM,35.799,-107.181
USC00290377,AMISTAD 5 SSW,NM,35.874,-103.182
USC00293488,GASCON,NM,35.892,-105.448
USC00297638,ROY,NM,35.933,-104.138
USC00291647,CHACO CANYON NATL MON,NM,36.029,-107.911
USC00290245,ALCALDE,NM,36.091,-106.057
USC00296275,OCATE 2 NW,NM,36.184,-105.061
USC00290041,ABIQUIU DAM,NM,36.24,-106.428
USC00296619,PASAMONTE,NM,36.299,-103.741
USC00292820,EL RITO,NM,36.347,-106.188
USC00294960,LINDRITH 1 WSW,NM,36.304,-107.054
USC00296465,OTIS,NM,36.334,-107.841
USW00023051,CLAYTON MUNICIPAL AIR PARK,NM,36.448,-103.154
USC00295490,MAXWELL 3 NW,NM,36.57,-104.587
USC00291813,CIMARRON 4 SW,NM,36.466,-104.946
USC00292700,EAGLE NEST,NM,36.557,-105.263
USC00293706,GRENVILLE,NM,36.594,-103.619
USC00298845,TIERRA AMARILLA 4 N,NM,36.766,-106.554
USC00292837,EL VADO DAM,NM,36.593,-106.73
USC00291063,BLOOMFIELD 3 SE,NM,36.667,-107.96
USC00297323,RED RIVER,NM,36.71,-105.416
USC00291630,CERRO,NM,36.741,-105.596
USC00290692,AZTEC RUINS NATL MONUMENT,NM,36.835,-108.001
USC00297279,RATON FILTER PLANT,NM,36.919,-104.433
USC00291664,CHAMA,NM,36.918,-106.578
USC00294742,LAKE MALOYA,NM,36.983,-104.375
USC00292608,DULCE,NM,36.936,-107.0
USC00297649,RUIDOSO,NM,33.368,-105.661
USW00093033,CAVERN CITY AIRPORT,NM,32.334,-104.258
USW00093045,TRUTH OR CONSEQUENCES MUNICIPAL AP,NM,33.237,-107.268
USW00093044,ZUNI,NM,35.071,-108.839
USC00300889,BRIDGEHAMPTON,NY,40.952,-72.298
USW00004781,ISLIP-LI MACARTHUR AP,NY,40.794,-73.102
USC00307134,RIVERHEAD RESEARCH FARM,NY,40.962,-72.716
USC00309670,YORKTOWN HEIGHTS 1W,NY,41.266,-73.797
USC00309292,WEST POINT,NY,41.391,-73.961
USC00306774,PORT JERVIS,NY,41.389,-74.691
USC00308906,WALDEN 1 ESE,NY,41.551,-74.163
USC00304731,LIBERTY 1 NE,NY,41.802,-74.74
USC00307799,SLIDE MOUNTAIN,NY,42.017,-74.417
USC00302610,ELMIRA,NY,42.1,-76.836
USC00300093,ALLEGANY STATE PARK,NY,42.1,-78.75
USC00304207,JAMESTOWN 4 ENE,NY,42.11,-79.159
USC00304025,HUDSON CORRECTIONAL FACILITY,NY,42.247,-73.792
USW00004725,BINGHAMTON (GREATER AP),NY,42.207,-75.98
USC00302036,DELHI 2 SE,NY,42.253,-74.905
USC00300085,ALFRED,NY,42.28,-77.766
USC00304808,LITTLE VALLEY,NY,42.247,-78.812
USC00300183,ANGELICA,NY,42.311,-78.023
USC00303025,FRANKLINVILLE,NY,42.329,-78.464
USC00300448,BATH,NY,42.349,-77.348
USC00303033,FREDONIA,NY,42.45,-79.312
USC00300063,ALCOVE DAM,NY,42.47,-73.927
USC00304174,ITHACA CORNELL UNIV,NY,42.449,-76.449
USC00306085,NORWICH,NY,42.512,-75.52
USC00301974,DANSVILLE,NY,42.565,-77.718
USC00308962,WARSAW 6 SW,NY,42.685,-78.22
USC00305597,MOUNT MORRIS 2 W,NY,42.731,-77.905
USC00300331,AURORA RESEARCH FARM,NY,42.734,-76.659
USC00303773,HEMLOCK,NY,42.774,-77.608
USC00305512,MORRISVILLE 6 SW,NY,42.842,-75.726
USC00303184,GENEVA RESEARCH FARM,NY,42.877,-77.031
USC00301152,CANANDAIGUA 3 S,NY,42.845,-77.281
USC00307484,SARATOGA SPRINGS 4 SW,NY,43.041,-73.821
USC00300443,BATAVIA,NY,43.03,-78.168
USC00307842,SODUS 1W,NY,43.236,-77.084
USC00300055,ALBION,NY,43.225,-78.224
USC00303284,GLENS FALLS FARM,NY,43.325,-73.678
USC00301110,CAMDEN,NY,43.331,-75.842
USC00300785,BOONVILLE 4 SSW,NY,43.436,-75.37
USC00306314,OSWEGO,NY,43.45,-76.537
USC00309389,WHITEHALL,NY,43.557,-73.401
USC00306184,OLD FORGE,NY,43.703,-74.984
USC00304102,INDIAN LAKE 2SW,NY,43.755,-74.276
USC00304912,LOWVILLE,NY,43.793,-75.483
USC00309000,WATERTOWN,NY,43.976,-75.875
USC00308631,TUPPER LAKE SUNMOUNT,NY,44.231,-74.438
USC00304555,LAKE PLACID 2 S,NY,44.304,-73.984
USC00303346,GOUVERNEUR 3 NW,NY,44.354,-75.512
USC00306538,PERU 2 WSW,NY,44.566,-73.57
USW00014743,CANTON 4 SE,NY,44.577,-75.11
USC00301966,DANNEMORA,NY,44.719,-73.721
USC00306164,OGDENSBURG 4 NE,NY,44.728,-75.444
USW00094725,MASSENA INTL AP,NY,44.933,-74.848
USW00014757,POUGHKEEPSIE AIRPORT,NY,41.626,-73.882
USW00094790,WATERTOWN AP,NY,43.989,-76.026
USW00014750,GLENS FALLS AIRPORT,NY,43.338,-73.61
USW00094789,JFK INTERNATIONAL AIRPORT,NY,40.639,-73.764
USW00003810,HICKORY FAA AIRPORT,NC,35.742,-81.382
USC00318113,SOUTHPORT 5 N,NC,33.995,-78.008
USC00315116,LONGWOOD,NC,34.011,-78.546
USC00319467,WILMINGTON 7 N,NC,34.321,-77.921
USC00319357,WHITEVILLE 7 NW,NC,34.409,-78.791
USC00315177,LUMBERTON,NC,34.627,-79.025
USC00315830,MOREHEAD CITY 2 WNW,NC,34.734,-76.736
USW00093727,NEW RIVER MCAF,NC,34.708,-77.44
USC00314860,LAURINBURG,NC,34.75,-79.466
USW00013754,HAVELOCK CHERRY POINT MCAS,NC,34.9,-76.883
USC00311606,CEDAR ISLAND,NC,34.985,-76.303
USC00318964,WADESBORO,NC,34.959,-80.077
USC00315771,MONROE 2 SE,NC,34.98,-80.523
USC00311881,CLINTON 2 NE,NC,35.025,-78.276
USW00093719,NEW BERN - ASOS,NC,35.068,-77.048
USC00314055,HIGHLANDS,NC,35.056,-83.198
USC00312102,COWEETA EXP STATION,NC,35.06,-83.43
USC00310576,BAYBORO 3 SW,NC,35.131,-76.816
USC00313228,FRANKLIN,NC,35.18,-83.393
USC00314464,JACKSON SPRINGS 5 WNW,NC,35.184,-79.677
USC00318744,TRYON,NC,35.206,-82.252
USC00311055,BREVARD,NC,35.228,-82.736
USC00316805,PISGAH FOREST 3 NE,NC,35.272,-82.648
USC00312500,DUNN 4 NW,NC,35.324,-78.688
USC00310090,ALBEMARLE,NC,35.4,-80.199
USC00317845,SHELBY 2 NW,NC,35.311,-81.571
USC00313976,HENDERSONVILLE 1 NE,NC,35.33,-82.449
USC00312200,CULLOWHEE,NC,35.312,-83.175
USC00310375,GAYLORD BAY,NC,35.426,-76.707
USC00314689,KINSTON AG RESEARCH,NC,35.297,-77.572
USC00314996,LINCOLNTON 4 W,NC,35.461,-81.33
USC00319147,WAYNESVILLE 1 E,NC,35.487,-82.968
USC00318492,TAPOCO,NC,35.448,-83.939
USC00317994,SMITHFIELD,NC,35.517,-78.344
USC00317656,SANFORD 8 NE,NC,35.536,-79.047
USC00310724,BENT CREEK,NC,35.504,-82.597
USC00316341,OCONALUFTEE,NC,35.515,-83.306
USC00311820,CLAYTON WTP,NC,35.641,-78.463
USC00317615,SALISBURY,NC,35.684,-80.482
USC00315340,MARION,NC,35.685,-82.008
USC00319476,WILSON 3 SW,NC,35.694,-77.946
USC00310286,ASHEBORO 2 W,NC,35.708,-79.838
USC00318292,STATESVILLE 2 NNE,NC,35.81,-80.881
USC00315838,MORGANTON,NC,35.73,-81.673
USC00319123,WATERVILLE 2,NC,35.775,-83.099
USC00314970,LEXINGTON,NC,35.846,-80.26
USC00311624,CELO 2 S,NC,35.826,-82.184
USC00315356,MARSHALL,NC,35.803,-82.666
USC00316853,PLYMOUTH 5 E,NC,35.872,-76.659
USC00319440,WILLIAMSTON 1 E,NC,35.853,-77.031
USC00318500,TARBORO 1 S,NC,35.884,-77.539
USW00013766,MANTEO,NC,35.917,-75.702
USC00311677,CHAPEL HILL 2 W,NC,35.909,-79.08
USC00314938,LENOIR,NC,35.915,-81.537
USC00312635,EDENTON,NC,36.016,-76.552
USW00013723,GREENSBORO AP,NC,36.097,-79.943
USC00314962,LEWISTON,NC,36.133,-77.171
USC00315123,LOUISBURG,NC,36.103,-78.304
USC00319675,YADKINVILLE 6 E,NC,36.131,-80.548
USC00319555,W. KERR SCOTT RESV.,NC,36.131,-81.228
USC00313565,GRANDFATHER MTN,NC,36.096,-81.831
USC00316256,NORTH WILKESBORO,NC,36.164,-81.154
USC00310506,BANNER ELK,NC,36.162,-81.874
USC00312719,ELIZABETH CITY,NC,36.31,-76.205
USC00313969,HENDERSON 2 NNW,NC,36.349,-78.412
USC00317202,REIDSVILLE 2 NW,NC,36.38,-79.694
USC00314456,JACKSON,NC,36.397,-77.424
USC00317516,ROXBORO 7 ESE,NC,36.346,-78.886
USC00312238,DANBURY,NC,36.43,-80.179
USC00318694,TRANSOU,NC,36.4,-81.305
USC00314496,JEFFERSON 2 E,NC,36.417,-81.43
USC00317319,ROANOKE RAPIDS,NC,36.479,-77.671
USC00315890,MOUNT AIRY 2 W,NC,36.496,-80.652
USW00013786,ELIZABETH CITY COAST GUARD AIR STN,NC,36.258,-76.172
USW00003812,ASHEVILLE AIRPORT,NC,35.432,-82.538
USC00313784,HAMLET,NC,34.886,-79.692
USW00093729,CAPE HATTERAS - BILLY MITCHELL FIELD,NC,35.232,-75.622
USW00014919,JAMESTOWN MUNICIPAL AP,ND,46.926,-98.67
USC00323117,FORMAN 5 SSE,ND,46.033,-97.595
USC00320382,ASHLEY,ND,46.041,-99.374
USC00326620,OAKES,ND,46.146,-98.092
USC00323287,FULLERTON 1 ESE,ND,46.158,-98.399
USC00327311,PRETTY ROCK,ND,46.176,-101.856
USC00320995,BOWMAN,ND,46.194,-103.371
USC00324937,LA MOURE,ND,46.362,-98.292
USC00325754,MC LEOD 3 E,ND,46.391,-97.239
USC00325220,LISBON,ND,46.444,-97.693
USC00326255,NAPOLEON,ND,46.507,-99.769
USC00326315,NEW ENGLAND,ND,46.541,-102.869
USC00322695,ENDERLIN 2W,ND,46.617,-97.638
USC00326015,MOFFIT 3 SE,ND,46.67,-100.229
USW00024011,BISMARCK MUNICIPAL AP,ND,46.782,-100.758
USW00024012,DICKINSON THEODORE ROOSEVELT REGIONAL AIRPORT,ND,46.8,-102.797
USC00326365,NEW SALEM 5NW,ND,46.892,-101.49
USC00324418,JAMESTOWN STATE HOSP,ND,46.884,-98.685
USC00328366,STEELE 4N,ND,46.895,-99.948
USC00327530,RICHARDTON ABBEY,ND,46.889,-102.319
USC00322188,DICKINSON,ND,46.891,-102.779
USC00324102,HEBRON,ND,46.907,-102.038
USC00325813,MEDORA,ND,46.916,-103.526
USC00328937,VALLEY CITY 3 NNW,ND,46.956,-98.02
USC00321456,CENTER 4SE,ND,47.064,-101.212
USC00328812,TROTTERS 3 SSE,ND,47.284,-103.9
USC00322365,DUNN CENTER 1E,ND,47.347,-102.587
USC00321766,COOPERSTOWN,ND,47.405,-98.038
USC00325710,MC CLUSKY,ND,47.483,-100.445
USC00328872,UNDERWOOD,ND,47.455,-101.146
USC00328840,TURTLE LAKE,ND,47.521,-100.888
USC00321362,CARRINGTON 4 N,ND,47.509,-99.121
USC00325730,MC HENRY 3W,ND,47.581,-98.642
USC00325638,MAX,ND,47.821,-101.292
USC00324571,KEENE 3S,ND,47.897,-102.921
USC00323621,GRAND FORKS UNIV (NWS),ND,47.922,-97.097
USC00327027,PETERSBURG 2 N,ND,48.036,-98.01
USC00322304,DRAKE 9 NE,ND,48.049,-100.309
USC00329430,WILLISTON EXP FARM,ND,48.138,-103.737
USW00024013,MINOT INTL AP,ND,48.252,-101.269
USC00327704,RUGBY,ND,48.354,-99.993
USC00328792,TOWNER 2 NE,ND,48.371,-100.391
USC00328276,STANLEY 3 NNW,ND,48.357,-102.412
USC00322525,EDMORE 4NW,ND,48.458,-98.517
USC00323217,FOXHOLM 7 N,ND,48.458,-101.57
USC00329445,WILLOW CITY,ND,48.606,-100.291
USC00329400,WILDROSE 3NW,ND,48.663,-103.213
USC00328913,UPHAM 3 N,ND,48.614,-100.727
USC00324646,KENMARE 1 WSW,ND,48.669,-102.097
USC00321435,CAVALIER 7NW,ND,48.862,-97.701
USC00320626,BELCOURT KEYA RADIO,ND,48.841,-99.751
USC00320941,BOTTINEAU,ND,48.822,-100.453
USC00326025,MOHALL,ND,48.76,-101.509
USC00329333,WESTHOPE,ND,48.91,-101.019
USC00321871,CROSBY,ND,48.916,-103.298
USC00323196,FORTUNA 1 W,ND,48.908,-103.805
USW00014916,GRAND FORKS INTL AP,ND,47.943,-97.183
USW00094014,WILLISTON SLOULIN FLD,ND,48.174,-103.637
USW00014924,PEMBINA,ND,48.971,-97.241
USC00336781,PORTSMOUTH-SCIOTOVILLE,OH,38.757,-82.887
USC00334004,JACKSON 3 NW,OH,39.079,-82.707
USC00338830,WAVERLY,OH,39.111,-82.98
USC00333758,HILLSBORO,OH,39.233,-83.609
USC00331550,CINCINNATI-FERNBANK,OH,39.117,-84.696
USC00334927,MARIETTA WWTP,OH,39.409,-81.433
USC00339219,WILMINGTON 3 N,OH,39.491,-83.82
USC00338794,WASHINGTON COURT HOUSE,OH,39.535,-83.424
USC00331592,CIRCLEVILLE,OH,39.61,-82.956
USC00332928,FRANKLIN,OH,39.554,-84.319
USC00339361,XENIA 6 SSE,OH,39.613,-83.906
USC00335857,NEW LEXINGTON 2 NW,OH,39.733,-82.216
USC00332485,EATON,OH,39.733,-84.635
USC00336600,PHILO 3 SW,OH,39.839,-81.917
USC00334681,LONDON FISH HATCHERY,OH,39.897,-83.51
USW00093824,ZANESVILLE MUNICIPAL AP,OH,39.946,-81.893
USC00337935,SPRINGFIELD WATER TREATMENT PLANT,OH,39.974,-83.807
USC00331197,CAMBRIDGE,OH,40.011,-81.579
USC00335747,NEWARK WATER WORKS,OH,40.087,-82.413
USC00338951,WESTERVILLE,OH,40.127,-82.944
USC00338552,URBANA WRF,OH,40.099,-83.782
USC00333375,GREENVILLE WATER PLANT,OH,40.103,-84.65
USC00334979,MARYSVILLE,OH,40.194,-83.268
USC00331890,COSHOCTON WPC PLANT,OH,40.24,-81.871
USC00331404,CENTERBURG 2 SE,OH,40.291,-82.655
USC00338025,STEUBENVILLE,OH,40.377,-80.628
USC00331905,COSHOCTON AGRI RS STA,OH,40.371,-81.791
USC00330563,BELLEFONTAINE,OH,40.353,-83.775
USC00332044,DANVILLE 2 W,OH,40.439,-82.304
USC00335297,MILLERSBURG,OH,40.538,-81.92
USC00331390,CELINA 3 NE,OH,40.569,-84.537
USC00334942,MARION 2 N,OH,40.614,-83.13
USC00334189,KENTON,OH,40.649,-83.606
USC00335315,MILLPORT 4 NE,OH,40.769,-80.856
USC00334551,LIMA WWTP,OH,40.725,-84.129
USC00339312,WOOSTER EXP STATION,OH,40.781,-81.92
USC00334874,MANSFIELD 5 W,OH,40.76,-82.617
USW00014891,MANSFIELD LAHM RGNL AP,OH,40.82,-82.518
USC00331072,BUCYRUS,OH,40.813,-82.97
USC00338534,UPPER SANDUSKY,OH,40.833,-83.283
USC00338609,VAN WERT 1 S,OH,40.849,-84.581
USW00014895,AKRON CANTON AP,OH,40.918,-81.443
USC00336405,PANDORA,OH,40.946,-83.961
USW00014825,FINDLAY AP,OH,41.014,-83.668
USC00331541,CHIPPEWA LAKE,OH,41.052,-81.936
USC00332791,FINDLAY WPCC,OH,41.046,-83.662
USC00338313,TIFFIN,OH,41.117,-83.167
USC00336465,PAULDING,OH,41.125,-84.592
USC00338769,WARREN 3 S,OH,41.202,-80.811
USW00014852,YOUNGSTOWN-WARREN RGNL AP,OH,41.255,-80.674
USC00336118,NORWALK WWTP,OH,41.263,-82.615
USC00332098,DEFIANCE,OH,41.278,-84.385
USC00333780,HIRAM,OH,41.307,-81.148
USC00332974,FREMONT,OH,41.334,-83.12
USC00330862,BOWLING GREEN WWTP,OH,41.383,-83.611
USW00014846,SANDUSKY,OH,41.45,-82.717
USC00338822,WAUSEON WATER PLANT,OH,41.518,-84.145
USC00331458,CHARDON,OH,41.587,-81.191
USW00094830,TOLEDO EXPRESS AP,OH,41.587,-83.805
USC00332251,DORSET,OH,41.683,-80.667
USC00336389,PAINESVILLE 4 NW,OH,41.753,-81.295
USC00332651,FAIRFIELD,OH,39.348,-84.59
USW00093815,DAYTON INTL AP,OH,39.906,-84.219
USC00344451,IDABEL,OK,33.934,-94.828
USC00345563,MARIETTA 5SW,OK,33.876,-97.164
USC00345468,MADILL,OK,34.092,-96.771
USC00344001,HEALDTON 3 E,OK,34.233,-97.42
USC00340256,ANTLERS,OK,34.221,-95.615
USW00093986,HOBART MUNICIPAL AP,OK,34.989,-99.053
USC00340830,BLANCHARD 2 SSW,OK,35.118,-97.67
USC00348042,SEMINOLE,OK,35.231,-96.68
USC00346638,OKEMAH,OK,35.425,-96.303
USC00342849,ELK CITY 4 W,OK,35.392,-99.506
USC00347862,SALLISAW 2 NW,OK,35.457,-94.805
USC00345779,MEEKER 5 W,OK,35.505,-96.977
USC00346130,MUSKOGEE,OK,35.778,-95.334
USC00343821,GUTHRIE 5S,OK,35.816,-97.395
USC00349364,WATONGA,OK,35.858,-98.414
USC00342318,CUSHING,OK,35.98,-96.776
USC00348708,TALOGA,OK,36.041,-98.962
USC00345522,MANNFORD 6 NW,OK,36.175,-96.443
USC00346139,MUTUAL,OK,36.228,-99.17
USC00341828,CLAREMORE 2 ENE,OK,36.322,-95.581
USW00013975,GAGE AIRPORT,OK,36.297,-99.769
USC00348380,SPAVINAW,OK,36.389,-95.06
USC00342912,ENID,OK,36.419,-97.875
USC00347390,RALSTON,OK,36.504,-96.744
USC00340755,BILLINGS,OK,36.53,-97.447
USC00344019,HELENA 1 SSE,OK,36.538,-98.266
USC00349404,WAYNOKA,OK,36.576,-98.88
USC00343628,GOODWELL RESEARCH STATION,OK,36.591,-101.618
USW00013969,PONCA CITY MUNICIPAL AP,OK,36.737,-97.102
USC00344573,JEFFERSON 3SE,OK,36.686,-97.749
USC00340908,BOISE CITY 2 E,OK,36.724,-102.481
USW00003959,BARTLESVILLE MUNICIPAL AP,OK,36.766,-96.013
USC00343358,FREEDOM,OK,36.765,-99.113
USC00340818,BLACKWELL 1SSW,OK,36.783,-97.29
USC00340593,BEAVER,OK,36.812,-100.531
USC00344298,HOOKER,OK,36.86,-101.221
USC00346278,NEWKIRK 5NE,OK,36.942,-97.006
USC00343489,GATE,OK,36.85,-100.057
USW00093950,MCALESTER REGIONAL AIRPORT,OK,34.882,-95.782
USW00094236,KLAMATH FALLS AG STA,OR,42.164,-121.755
USC00350304,ASHLAND,OR,42.213,-122.715
USC00353445,GRANTS PASS,OR,42.424,-123.322
USC00353356,GOLD BEACH RS,OR,42.402,-124.421
USC00353692,HART MOUNTAIN REFUGE,OR,42.549,-119.656
USC00355055,LOST CREEK DAM,OR,42.671,-122.677
USC00356426,PAISLEY,OR,42.692,-120.54
USC00356907,PROSPECT 2 SW,OR,42.733,-122.516
USC00357310,ROME 2 NW,OR,42.859,-117.657
USC00351946,CRATER LAKE NPS HQ,OR,42.898,-122.134
USC00357169,RIDDLE,OR,42.951,-123.357
USC00357817,SILVER LAKE RS,OR,43.125,-121.062
USC00351836,COQUILLE CITY,OR,43.175,-124.194
USC00350471,BANDON 2 NNE,OR,43.15,-124.4
USC00351546,CHEMULT,OR,43.229,-121.789
USC00357331,ROSEBURG,OR,43.214,-123.326
USC00358536,TOKETEE FALLS,OR,43.275,-122.45
USC00357277,ROCKVILLE 5 N,OR,43.364,-117.114
USC00354126,IDLEYLD PARK 4 NE,OR,43.371,-122.965
USW00024284,NORTH BEND SOUTHWEST OREGON REGIONAL AP,OR,43.413,-124.244
USC00358029,SQUAW BUTTE-NORTHERN GREAT BASIN EXP RANGE,OR,43.487,-119.721
USW00094185,BURNS MUNICIPAL AIRPORT,OR,43.595,-118.958
USC00356405,OWYHEE DAM,OR,43.65,-117.247
USC00359316,WICKIUP DAM,OR,43.682,-121.687
USC00352406,DRAIN,OR,43.659,-123.325
USC00356213,OAKRIDGE FISH HATCHERY,OR,43.743,-122.444
USC00352374,DORENA,OR,43.782,-122.963
USC00351897,COTTAGE GROVE 2E,OR,43.792,-123.028
USC00352415,DREWSEY,OR,43.808,-118.378
USC00356179,NYSSA,OR,43.876,-116.99
USC00353995,HONEYMAN STATE PARK,OR,43.928,-124.107
USC00355050,LOOKOUT POINT DAM,OR,43.914,-122.76
USC00355160,MALHEUR BRANCH EXPERIMENT STATION,OR,43.979,-117.025
USC00350501,BARNES STATION,OR,43.945,-120.221
USC00354811,LEABURG 1 SW,OR,44.101,-122.689
USC00352867,FERN RIDGE-VENETA,OR,44.049,-123.37
USC00357675,SENECA,OR,44.138,-118.975
USC00355362,MCKENZIE RIVER RS,OR,44.179,-122.116
USW00024230,REDMOND AIRPORT,OR,44.256,-121.141
USC00357857,SISTERS,OR,44.284,-121.549
USC00350652,BELKNAP SPRINGS 8 N,OR,44.287,-122.039
USC00356883,PRINEVILLE,OR,44.3,-120.841
USC00354291,JOHN DAY,OR,44.423,-118.959
USC00353047,FOSTER DAM,OR,44.414,-122.673
USC00353542,GRIZZLY,OR,44.518,-120.94
USC00351877,CORVALLIS WATER BUREAU,OR,44.508,-123.457
USC00355139,MADRAS,OR,44.624,-121.11
USC00355221,MARION FORKS FISH HATCHERY,OR,44.612,-121.949
USC00354606,LACOMB 3 NNE,OR,44.625,-122.719
USC00351862,CORVALLIS STATE UNIVERSITY,OR,44.634,-123.19
